villageCode,villageNameEnglish,villageNameLocal,villageCensus2011Code,subdistrictCode,subdistrictNameEnglish,subdistrictNameLocal,subdistrictCensus2011Code,districtCode,districtNameEnglish,districtNameLocal,districtCensus2011Code,stateCode,stateNameEnglish,stateNameLocal,stateCensus2011Code,data_gov_update_date
577103,Rasoolpur,రసూల్  పూర్,577103,4646,Nalgonda,నల్లగొండ,04646,514,Nalgonda,నల్గొండ,539,36,Telangana,తెలంగాణ,00,28-12-2025
570328,Ratnapur (K),రత్నాపూర్ ( కే ),570328,4343,Dilawarpur,దిలావర్ పూర్,04343,680,Nirmal,నిర్మల్,000,36,Telangana,తెలంగాణ,00,28-12-2025
577008,Ratnavaram,రత్నావరం,577008,4641,Nadigudem,నడిగూడెం,04641,696,Suryapet,సూర్యాపేట,000,36,Telangana,తెలంగాణ,00,28-12-2025
573993,Ravalapalle,రావులపల్లి,573993,4512,Marpalle,మర్పల్లి(M),04512,698,Vikarabad,వికారాబాద్,000,36,Telangana,తెలంగాణ,00,28-12-2025
569882,Ravalpalle,రావుల పల్లి,569882,4329,Dahegoan,దహెగాం,04329,699,Kumuram Bheem Asifabad,కుమురం భీమ్ ఆసిఫాబాద్,000,36,Telangana,తెలంగాణ,00,28-12-2025
574912,Ravalpalle,రావులపల్లి,574912,4549,Kodangal,కోడంగల్,04549,698,Vikarabad,వికారాబాద్,000,36,Telangana,తెలంగాణ,00,28-12-2025
575552,Ravalpalle,రావులపల్లి,575552,4574,Bhoothpur,బూత్పూర్,04574,512,Mahabubnagar,మహబూబ్ నగర్,538,36,Telangana,తెలంగాణ,00,28-12-2025
576583,Ravula Palle,రావులపల్ల,576583,4620,Thungaturthy,తుంగతుర్తి,04620,696,Suryapet,సూర్యాపేట,000,36,Telangana,తెలంగాణ,00,28-12-2025
572944,Rayalapur,రాయలాపూర్,572944,4457,Ramayampet,రామాయంపేట,04457,513,Medak,మెదక్,535,36,Telangana,తెలంగాణ,00,28-12-2025
577513,Rayanpalem,రాయీనిపాలెం,577513,4664,Miryalaguda,మిర్యాలగూడ,04664,514,Nalgonda,నల్గొండ,539,36,Telangana,తెలంగాణ,00,28-12-2025
576777,Rayarao Pet,రాయరావుపేట,576777,4629,Bibinagar,బీబినగర్,04629,697,Yadadri Bhuvanagiri,యదాద్రి భువనగిరి,000,36,Telangana,తెలంగాణ,00,28-12-2025
577644,Rebarthi,రేబర్తి,577644,4673,Maddur,మద్దూరు,04673,692,Siddipet,సిద్దిపేట,000,36,Telangana,తెలంగాణ,00,28-12-2025
569838,Rebbena,రెబ్బెన,569838,6229,Kannepally,కన్నేపల్లి,00000,684,Mancherial,మంచిర్యాల్,000,36,Telangana,తెలంగాణ,00,28-12-2025
577283,Rebelli,రేబల్లి,577283,4654,Nampally,నాంపల్లి,04654,514,Nalgonda,నల్గొండ,539,36,Telangana,తెలంగాణ,00,28-12-2025
569952,Rechini,రేచిని,569952,4332,Tandur,తాండూర్,04332,684,Mancherial,మంచిర్యాల్,000,36,Telangana,తెలంగాణ,00,28-12-2025
574576,Reddipalle,రెడ్డిపల్లి,574576,4538,Gandeed,గండీడ్(M),04538,512,Mahabubnagar,మహబూబ్ నగర్,538,36,Telangana,తెలంగాణ,00,28-12-2025
572536,Reddipalle,రెడ్డిపల్లి,572536,4439,Veenavanka,వీణవంక,04439,508,Karimnagar,కరీంనగర్,534,36,Telangana,తెలంగాణ,00,28-12-2025
573146,Reddipally,రెడ్డిపల్లి,573146,4466,Chegunta,చేగుంట,04466,513,Medak,మెదక్,535,36,Telangana,తెలంగాణ,00,28-12-2025
909531,Reddipally,రెడ్డిపల్లి ,000000,4470,Alladurg,అల్లాదుర్గ్,04470,513,Medak,మెదక్,535,36,Telangana,తెలంగాణ,00,28-12-2025
909806,Reddy Colony,రెడ్డి కాలనీ ,000000,4645,Thipparthy,తిప్పర్తి,04645,514,Nalgonda,నల్గొండ,539,36,Telangana,తెలంగాణ,00,28-12-2025
579376,Regalla,రేగళ్ళ,579376,6266,Laxmidevipalli,లక్ష్మీదేవిపల్లి,00000,690,Bhadradri Kothagudem,భద్రాద్రి కొత్తగూడెం,000,36,Telangana,తెలంగాణ,00,28-12-2025
573242,Regode,రేగోడు,573242,4471,Regode,రేగోడు,04471,513,Medak,మెదక్,535,36,Telangana,తెలంగాణ,00,28-12-2025
578061,Regonda,రేగొండ,578061,4690,Regonda,రేగోండ,04690,687,Jayashankar Bhupalapally,జయశంకర్ భూపాలపల్లి,000,36,Telangana,తెలంగాణ,00,28-12-2025
573339,Rejinthal,రేజింతల్,573339,4473,Nyalkal,న్యాల్ కల్,04473,691,Sangareddy,సంగారెడ్డి,000,36,Telangana,తెలంగాణ,00,28-12-2025
575083,Rekulachowdapur,రేకులచౌడపూర్,575083,4556,Nawabpet,నవాబ్ పేట,04556,512,Mahabubnagar,మహబూబ్ నగర్,538,36,Telangana,తెలంగాణ,00,28-12-2025
579462,Relakayalapally,రేలకాయలపల్లి,579462,4744,Singareni,సింగరేణి,04744,509,Khammam,ఖమ్మం,541,36,Telangana,తెలంగాణ,00,28-12-2025
572487,Repaka,రేపాక,572487,4436,Illanthakunta,ఇల్లంతకుంట,04436,683,Rajanna Sircilla,రాజన్న సిరిసిల్ల,000,36,Telangana,తెలంగాణ,00,28-12-2025
578063,Repaka,రేపాక,578063,4690,Regonda,రేగోండ,04690,687,Jayashankar Bhupalapally,జయశంకర్ భూపాలపల్లి,000,36,Telangana,తెలంగాణ,00,28-12-2025
576698,Repaka (P) Dacharam,డి రేపాక,576698,6310,Adda Guduru,అడ్డగూడూరు,00000,697,Yadadri Bhuvanagiri,యదాద్రి భువనగిరి,000,36,Telangana,తెలంగాణ,00,28-12-2025
570045,Revajipet (Old),రేవోజిపేట్ ( పాత ),570045,4335,Kaddam Peddur,కడం పెద్దూర్,04335,680,Nirmal,నిర్మల్,000,36,Telangana,తెలంగాణ,00,28-12-2025
573248,R. Itikyal,ఆర్ ఇటిక్యాల్,573248,4471,Regode,రేగోడు,04471,513,Medak,మెదక్,535,36,Telangana,తెలంగాణ,00,28-12-2025
577361,Rollakal,రోళ్లకల్,577361,7527,Gudipally,Gudipally,00000,514,Nalgonda,నల్గొండ,539,36,Telangana,తెలంగాణ,00,28-12-2025
578518,Rollakal,రోళ్ళకల్,578518,4714,Parvathagiri,పర్వతగిరి,04714,522,Warangal,వరంగల్,540,36,Telangana,తెలంగాణ,00,28-12-2025
570496,Rottepalle,రోట్టెపల్లి,570496,4349,Kasipet,కాసిపేట్,04349,684,Mancherial,మంచిర్యాల్,000,36,Telangana,తెలంగాణ,00,28-12-2025
569536,Routsankepalle,రేట సంకేపల్లి,569536,4319,Asifabad,ఆసిఫాబాద్,04319,699,Kumuram Bheem Asifabad,కుమురం భీమ్ ఆసిఫాబాద్,000,36,Telangana,తెలంగాణ,00,28-12-2025
569353,Rudraram,రుద్రరాం,569353,4315,Sirpur (T),సిర్పూర్ (టి),04315,699,Kumuram Bheem Asifabad,కుమురం భీమ్ ఆసిఫాబాద్,000,36,Telangana,తెలంగాణ,00,28-12-2025
572231,Rudraram,రుద్రారం,572231,4423,Ramadugu,రామడుగు,04423,508,Karimnagar,కరీంనగర్,534,36,Telangana,తెలంగాణ,00,28-12-2025
574354,Rudraram,రుద్రారం,574354,4531,Dharur,ధారూరు,04531,698,Vikarabad,వికారాబాద్,000,36,Telangana,తెలంగాణ,00,28-12-2025
574636,Rukumpalle,రుకుంపల్లి,574636,4540,Pargi,పరిగి,04540,698,Vikarabad,వికారాబాద్,000,36,Telangana,తెలంగాణ,00,28-12-2025
574573,Rusumpalle,రుసుంపల్లి,574573,4538,Gandeed,గండీడ్(M),04538,512,Mahabubnagar,మహబూబ్ నగర్,538,36,Telangana,తెలంగాణ,00,28-12-2025
569129,Ruyyadi,రుయ్యాడి,569129,4309,Talamadugu,తలమడుగు,04309,501,Adilabad,ఆదిలాబాద్,532,36,Telangana,తెలంగాణ,00,28-12-2025
572014,Ryakaldevpalle,ర్యాకల్ దేవ్ పల్లి,572014,4410,Eligaid,ఎలిగేడు,04410,682,Peddapalli,పెద్దపల్లి,000,36,Telangana,తెలంగాణ,00,28-12-2025
576448,Ryalampadu,ర్యాలంపాడ్,576448,4612,Alampur,ఆలంపూర్,04612,695,Jogulamba Gadwal,జోగులాంబ గద్వాల,000,36,Telangana,తెలంగాణ,00,28-12-2025
572931,Sadasivnagar,సదాశివనగర్,572931,4457,Ramayampet,రామాయంపేట,04457,513,Medak,మెదక్,535,36,Telangana,తెలంగాణ,00,28-12-2025
576250,Saddalonipalle,సద్దలోనిపల్లి,576250,4604,Maldakal,మల్దకల్,04604,695,Jogulamba Gadwal,జోగులాంబ గద్వాల,000,36,Telangana,తెలంగాణ,00,28-12-2025
579570,Sadhasivunipalem,సదాశివునిపాలెం,579570,4751,Sathupalli,సత్తుపల్లి,04751,509,Khammam,ఖమ్మం,541,36,Telangana,తెలంగాణ,00,28-12-2025
578174,Sagaram,సాగరం,578174,4696,Zaffergadh,జఫర్ గడ్,04696,689,Jangoan,జనగాం,000,36,Telangana,తెలంగాణ,00,28-12-2025
574200,Sagarpump,సాగర్ పంప్,574200,6319,Abdullapurmet,అబ్దుల్లాపూర్మెట్,00000,518,Ranga Reddy,రంగా రెడ్డి,537,36,Telangana,తెలంగాణ,00,28-12-2025
569110,Sahej,సహెజ్,569110,7515,Sathnala,Sathnala,00000,501,Adilabad,ఆదిలాబాద్,532,36,Telangana,తెలంగాణ,00,28-12-2025
576522,Saidapur,సైదాపూర్,576522,4616,Yadagirigutta,యాదగిరి గుట్ట,04616,697,Yadadri Bhuvanagiri,యదాద్రి భువనగిరి,000,36,Telangana,తెలంగాణ,00,28-12-2025
571046,Salabathpur,సలాబత్ పూర్,571046,4372,Madnoor,మద్నూర్,04372,685,Kamareddy,కామారెడ్డి,000,36,Telangana,తెలంగాణ,00,28-12-2025
570999,Salampad,సాలంపాడ్,570999,7532,Saloora,Saloora,00000,516,Nizamabad,నిజామాబాదు,533,36,Telangana,తెలంగాణ,00,28-12-2025
570856,Salampur,సాలంపూర్,570856,4364,Bheemgal,భీంగల్,04364,516,Nizamabad,నిజామాబాదు,533,36,Telangana,తెలంగాణ,00,28-12-2025
574384,Salbathapur,సల్ బత్తాపూర్,574384,4532,Bantwaram,బంట్వారం,04532,698,Vikarabad,వికారాబాద్,000,36,Telangana,తెలంగాణ,00,28-12-2025
569572,Salewada (Buzurg),సాలేవాడా ( బుజుర్గ్ ),569572,4321,Utnoor,ఉట్నూర్,04321,501,Adilabad,ఆదిలాబాద్,532,36,Telangana,తెలంగాణ,00,28-12-2025
576669,Saligouraram,శాలి గౌరారం,576669,4624,Shaligouraram,శాలిగౌరారం,04624,514,Nalgonda,నల్గొండ,539,36,Telangana,తెలంగాణ,00,28-12-2025
577057,Salkunur,సల్కునూరు,577057,4644,Vemulapally,వేములపల్లి,04644,514,Nalgonda,నల్గొండ,539,36,Telangana,తెలంగాణ,00,28-12-2025
909489,Saloora Camp,సాలూరా క్యాంప్,000000,4370,Bodhan,బోధన్,04370,516,Nizamabad,నిజామాబాదు,533,36,Telangana,తెలంగాణ,00,28-12-2025
575483,Samanur,సమనానూర్,575483,4571,Utkoor,ఉట్కురు,04571,721,Narayanpet,నారాయణ్ పేట్,000,36,Telangana,తెలంగాణ,00,28-12-2025
578814,Samath Mothe,సమితిమోతె,578814,6269,Karakagudem,కరకగూడెం,00000,690,Bhadradri Kothagudem,భద్రాద్రి కొత్తగూడెం,000,36,Telangana,తెలంగాణ,00,28-12-2025
578917,Samathsingaram,సమితిసింగారం,578917,4727,Manuguru,మణుగూరు,04727,690,Bhadradri Kothagudem,భద్రాద్రి కొత్తగూడెం,000,36,Telangana,తెలంగాణ,00,28-12-2025
569510,Samela,సామేల,569510,4319,Asifabad,ఆసిఫాబాద్,04319,699,Kumuram Bheem Asifabad,కుమురం భీమ్ ఆసిఫాబాద్,000,36,Telangana,తెలంగాణ,00,28-12-2025
569333,Samela,సమెలా,569333,4314,Wankidi,వాంకిడి,04314,699,Kumuram Bheem Asifabad,కుమురం భీమ్ ఆసిఫాబాద్,000,36,Telangana,తెలంగాణ,00,28-12-2025
572604,Samudrala,సముద్రాల,572604,4443,Koheda,కోహెడ,04443,692,Siddipet,సిద్దిపేట,000,36,Telangana,తెలంగాణ,00,28-12-2025
572279,Sanagonda,సానగొండ,572279,4426,Odela,ఓదెల,04426,682,Peddapalli,పెద్దపల్లి,000,36,Telangana,తెలంగాణ,00,28-12-2025
576228,Sangala,సంగాల,576228,4603,Gadwal,గద్వాల్,04603,695,Jogulamba Gadwal,జోగులాంబ గద్వాల,000,36,Telangana,తెలంగాణ,00,28-12-2025
571005,Sangam,సంగం,571005,4370,Bodhan,బోధన్,04370,516,Nizamabad,నిజామాబాదు,533,36,Telangana,తెలంగాణ,00,28-12-2025
576601,Sangam,సంగెం,576601,4620,Thungaturthy,తుంగతుర్తి,04620,696,Suryapet,సూర్యాపేట,000,36,Telangana,తెలంగాణ,00,28-12-2025
575880,Sangambanda,సంగంబండ,575880,4589,Makthal,మఖ్తల్,04589,721,Narayanpet,నారాయణ్ పేట్,000,36,Telangana,తెలంగాణ,00,28-12-2025
569074,Sangdi,సాంగిడి,569074,4308,Bela,బేల,04308,501,Adilabad,ఆదిలాబాద్,532,36,Telangana,తెలంగాణ,00,28-12-2025
576325,Sanginepalle,సంగినే పల్లి,576325,4608,Weepangandla,వీపన్ గండ్ల,04608,693,Wanaparthy,వనపర్తి,000,36,Telangana,తెలంగాణ,00,28-12-2025
571522,Sangojiwadi,సంగోజివాడి,571522,4389,Tadwai,తాడ్వాయి,04389,685,Kamareddy,కామారెడ్డి,000,36,Telangana,తెలంగాణ,00,28-12-2025
569238,Sangvi,సాంగ్వి,569238,6225,Gadiguda,గాదిగూడ,00000,501,Adilabad,ఆదిలాబాద్,532,36,Telangana,తెలంగాణ,00,28-12-2025
569269,Sangvi,సాంగ్వి,569269,4313,Kerameri,కెరమెరి,04313,699,Kumuram Bheem Asifabad,కుమురం భీమ్ ఆసిఫాబాద్,000,36,Telangana,తెలంగాణ,00,28-12-2025
569048,Sangvi (K),సాంగ్వి ( కె ),569048,4307,Jainath,జైనధ్,04307,501,Adilabad,ఆదిలాబాద్,532,36,Telangana,తెలంగాణ,00,28-12-2025
572589,Sanigaram,శనిగరం,572589,4443,Koheda,కోహెడ,04443,692,Siddipet,సిద్దిపేట,000,36,Telangana,తెలంగాణ,00,28-12-2025
573160,Sankhapur,శంకాపురం,573160,6272,Narsingi,నర్సింగి,00000,513,Medak,మెదక్,535,36,Telangana,తెలంగాణ,00,28-12-2025
578786,Sarakalanka,సారెకలంక(జి),578786,4724,Venkatapuram,వెంకటాపురం,04724,720,Mulugu,ములుగు,000,36,Telangana,తెలంగాణ,00,28-12-2025
578905,Sarangapani (G),సారంగపాని(జి),578905,4726,Cherla,చర్ల,04726,690,Bhadradri Kothagudem,భద్రాద్రి కొత్తగూడెం,000,36,Telangana,తెలంగాణ,00,28-12-2025
578903,Sarangapani (Z),సారంగపాణి(జెడ్),578903,4726,Cherla,చర్ల,04726,690,Bhadradri Kothagudem,భద్రాద్రి కొత్తగూడెం,000,36,Telangana,తెలంగాణ,00,28-12-2025
570931,Sarangapur,సారంగవూర్,570931,6233,Nizamabad Rural,నిజామాబాదు రూరల్,00000,516,Nizamabad,నిజామాబాదు,533,36,Telangana,తెలంగాణ,00,28-12-2025
578828,Sarjathpalli,సర్జాతుపల్లి,578828,4725,Pinapaka,పినపాక,04725,690,Bhadradri Kothagudem,భద్రాద్రి కొత్తగూడెం,000,36,Telangana,తెలంగాణ,00,28-12-2025
571349,Sarvapur,సర్వాపూర్,571349,4382,Gandhari,గాందారి,04382,685,Kamareddy,కామారెడ్డి,000,36,Telangana,తెలంగాణ,00,28-12-2025
577549,Sarvaram,సర్వారం,577549,4666,Garidepally,గరిడేపల్లి,04666,696,Suryapet,సూర్యాపేట,000,36,Telangana,తెలంగాణ,00,28-12-2025
571952,Sarvaram,సర్వారం,571952,4406,Mutharam (Manthani),ముత్తారం(మంథని),04406,682,Peddapalli,పెద్దపల్లి,000,36,Telangana,తెలంగాణ,00,28-12-2025
576305,Sasnool,సాసనులు,576305,7517,Yerravalli,Yerravalli,00000,695,Jogulamba Gadwal,జోగులాంబ గద్వాల,000,36,Telangana,తెలంగాణ,00,28-12-2025
574761,Satamrai (Og),సాతంరాయి,574761,4543,Shamshabad,శంషాబాద్,04543,518,Ranga Reddy,రంగా రెడ్డి,537,36,Telangana,తెలంగాణ,00,28-12-2025
571643,Sataram,సాతారం,571643,4394,Mallapur,మల్లాపూర్,04394,681,Jagitial,జగిత్యాల,000,36,Telangana,తెలంగాణ,00,28-12-2025
